event_id,month,group,income,debt_ratio,history_months,late_payments,requested_amount,employment_years,default
sim-003205,6,group_a,84401.09,0.4186,72.9,2,7287.95,4.7,1
sim-003206,6,group_a,71391.36,0.2615,79.9,1,12785.96,5.8,0
sim-003207,6,group_a,17909.28,0.2336,56.9,0,5176.65,3.6,1
sim-003208,6,group_a,32515.35,0.0546,53.0,0,10853.0,5.1,1
sim-003209,6,group_a,45811.44,0.4821,45.3,2,2055.56,5.7,0
sim-003210,6,group_a,30164.73,0.066,83.7,2,7489.86,14.2,1
sim-003211,6,group_b,78492.79,0.3084,81.7,0,4455.3,2.8,0
sim-003212,6,group_b,73595.38,0.2482,86.6,0,7005.73,5.4,0
sim-003213,6,group_b,26352.26,0.1666,70.4,1,3747.56,12.3,0
sim-003214,6,group_a,34675.62,0.2335,37.4,0,8196.15,0.9,0
sim-003215,6,group_b,27097.24,0.2753,40.5,1,10681.05,4.1,1
sim-003216,6,group_a,34202.23,0.4185,49.3,0,9012.98,7.5,0
sim-003217,6,group_a,33769.67,0.2952,107.9,3,14160.73,8.8,0
sim-003218,6,group_a,55425.13,0.5657,75.6,2,8607.86,2.6,1
sim-003219,6,group_a,25561.56,0.4132,95.9,2,8777.02,8.6,0
sim-003220,6,group_a,12369.2,0.1882,60.6,1,6022.78,3.0,0
sim-003221,6,group_b,18922.21,0.3272,83.1,3,9956.42,12.0,0
sim-003222,6,group_b,24103.52,0.1107,28.6,1,6223.08,11.2,0
sim-003223,6,group_b,28186.81,0.2315,51.1,0,6893.62,12.1,0
sim-003224,6,group_a,40159.46,0.2815,44.2,2,13852.07,4.8,0
sim-003225,6,group_b,23587.84,0.083,161.3,1,19015.36,4.0,0
sim-003226,6,group_b,22322.22,0.181,45.6,0,6849.78,3.5,0
sim-003227,6,group_a,25125.34,0.4755,34.3,2,9876.04,16.6,1
sim-003228,6,group_b,23235.24,0.451,86.6,1,5537.35,4.4,0
sim-003229,6,group_a,29410.66,0.2156,87.0,1,5849.69,4.3,1
sim-003230,6,group_a,28886.78,0.6653,89.4,2,2361.02,4.8,1
sim-003231,6,group_a,49583.03,0.4611,54.5,1,10735.66,6.8,1
sim-003232,6,group_a,24499.25,0.4084,81.3,0,6451.05,6.8,1
sim-003233,6,group_a,31946.23,0.1168,77.8,1,18648.8,3.5,0
sim-003234,6,group_a,29527.89,0.1714,32.4,1,5605.74,7.6,0
sim-003235,6,group_a,52142.29,0.1882,13.8,4,8050.17,5.6,0
sim-003236,6,group_b,34794.09,0.0625,47.8,1,11712.74,12.1,0
sim-003237,6,group_a,57716.17,0.3272,70.8,0,28286.76,12.8,1
sim-003238,6,group_a,22879.68,0.1447,25.1,1,5262.48,6.4,0
sim-003239,6,group_a,36361.51,0.4719,54.0,4,6388.09,6.0,1
sim-003240,6,group_b,29147.54,0.369,72.0,2,8782.54,1.6,0
sim-003241,6,group_a,22182.54,0.4592,73.4,0,6912.17,10.2,1
sim-003242,6,group_b,36085.46,0.1812,143.0,2,11461.08,6.9,0
sim-003243,6,group_a,76866.83,0.3984,87.0,2,8798.83,9.9,1
sim-003244,6,group_a,25946.14,0.5556,19.8,1,15177.77,2.3,0
sim-003245,6,group_a,35188.3,0.2839,123.8,1,7140.9,4.5,0
sim-003246,6,group_a,21393.93,0.3492,50.6,0,12419.48,13.9,0
sim-003247,6,group_b,20113.05,0.3484,34.5,1,7987.92,3.2,1
sim-003248,6,group_b,26671.58,0.4572,50.6,1,10768.29,10.4,1
sim-003249,6,group_a,30730.38,0.2848,36.7,3,9087.93,6.9,0
sim-003250,6,group_b,31308.82,0.2178,13.0,0,7837.94,17.0,0
sim-003251,6,group_a,33761.27,0.0959,42.9,1,5608.08,9.5,0
sim-003252,6,group_a,18577.39,0.1834,73.2,1,12386.02,6.1,1
sim-003253,6,group_a,28541.16,0.0411,4.2,1,4803.37,7.3,0
sim-003254,6,group_a,45832.03,0.4781,75.3,1,11162.57,6.1,0
sim-003255,6,group_b,20984.45,0.0564,83.1,0,11019.81,4.1,0
sim-003256,6,group_a,31979.13,0.4045,76.4,2,24408.58,0.9,0
sim-003257,6,group_a,41981.92,0.581,75.4,0,12385.69,3.0,1
sim-003258,6,group_a,26727.49,0.5584,45.2,1,3181.44,8.9,0
sim-003259,6,group_a,42849.11,0.2228,41.1,1,5023.01,0.5,0
sim-003260,6,group_a,19596.91,0.1158,40.7,1,8014.36,4.2,0
sim-003261,6,group_b,53914.18,0.4239,52.0,1,6601.59,3.9,1
sim-003262,6,group_a,43288.24,0.1293,89.4,1,9683.46,8.7,0
sim-003263,6,group_a,38001.45,0.1393,21.3,0,4329.03,3.0,1
sim-003264,6,group_a,59541.19,0.4232,64.0,2,3311.66,5.7,0
sim-003265,6,group_a,32327.5,0.4007,54.6,0,5040.62,3.6,1
sim-003266,6,group_a,28638.3,0.645,104.6,6,23691.71,2.7,1
sim-003267,6,group_b,66069.9,0.1998,116.9,1,13944.39,15.1,0
sim-003268,6,group_b,80428.32,0.2534,65.3,3,6118.78,1.8,0
sim-003269,6,group_a,27743.48,0.2204,65.0,1,8853.24,2.6,1
sim-003270,6,group_b,35391.53,0.1226,61.3,2,4934.38,2.0,0
sim-003271,6,group_b,57579.27,0.247,138.9,3,12377.88,3.8,0
sim-003272,6,group_b,35924.65,0.2164,38.6,2,4785.64,9.9,0
sim-003273,6,group_b,47654.25,0.1536,22.8,0,6661.97,6.7,0
sim-003274,6,group_b,51522.27,0.3525,42.0,0,5534.04,6.8,0
sim-003275,6,group_b,29314.34,0.0998,99.6,1,7182.84,5.3,0
sim-003276,6,group_a,44271.45,0.2083,76.2,0,9356.83,1.8,0
sim-003277,6,group_a,37026.87,0.3419,35.4,2,8018.8,1.7,1
sim-003278,6,group_a,22268.21,0.7417,63.6,2,13299.1,2.6,0
sim-003279,6,group_a,24497.98,0.2155,102.9,2,4921.24,1.3,0
sim-003280,6,group_b,28225.61,0.0712,90.4,1,2331.89,11.2,1
sim-003281,6,group_a,54829.21,0.4358,24.0,2,8826.0,5.9,0
sim-003282,6,group_a,55590.66,0.1975,87.3,1,18231.75,2.6,1
sim-003283,6,group_a,50866.68,0.4427,99.1,2,4870.1,16.6,0
sim-003284,6,group_a,44660.58,0.5674,52.2,1,10816.99,3.0,0
sim-003285,6,group_b,44151.71,0.1142,59.0,1,6449.66,3.2,0
sim-003286,6,group_b,41713.3,0.2358,61.3,1,5458.98,5.4,0
sim-003287,6,group_a,44054.85,0.5727,159.5,1,5457.33,4.1,0
sim-003288,6,group_a,45326.73,0.2093,81.2,0,10402.14,10.7,0
sim-003289,6,group_a,20581.39,0.3398,65.8,1,15905.21,14.7,0
sim-003290,6,group_a,26638.06,0.3262,70.0,0,14694.22,3.6,0
sim-003291,6,group_b,24097.25,0.002,22.5,2,12460.01,13.4,0
sim-003292,6,group_a,59100.87,0.3794,89.6,1,8687.63,5.3,0
sim-003293,6,group_a,74363.61,0.3244,126.8,2,5872.47,5.1,1
sim-003294,6,group_a,14928.09,0.4016,123.5,3,12916.81,11.4,1
sim-003295,6,group_b,71626.62,0.2335,14.6,1,15806.54,4.7,0
sim-003296,6,group_b,38500.36,0.2962,43.7,0,6549.4,5.3,0
sim-003297,6,group_a,56802.88,0.6421,80.8,1,6491.18,4.4,0
sim-003298,6,group_a,45922.76,0.0363,26.2,0,10010.8,1.5,0
sim-003299,6,group_a,67979.8,0.5339,95.1,0,4881.41,3.5,0
sim-003300,6,group_b,40541.92,0.1785,37.2,0,9071.14,18.8,0
sim-003301,6,group_a,20938.59,0.1979,106.5,2,2998.64,3.7,1
sim-003302,6,group_a,35511.67,0.28,82.1,1,13562.51,11.6,0
sim-003303,6,group_b,46100.34,0.4966,22.1,5,8617.68,1.6,1
sim-003304,6,group_b,33904.27,0.2396,102.2,0,8651.06,2.0,0
sim-003305,6,group_a,48934.96,0.0752,17.5,1,10548.68,6.9,0
sim-003306,6,group_a,36112.96,0.5777,40.7,2,6377.47,1.3,0
sim-003307,6,group_a,28908.36,0.41,28.4,2,13103.53,1.1,0
sim-003308,6,group_b,23526.65,0.3581,169.4,2,14653.48,1.9,1
sim-003309,6,group_a,31490.38,0.1691,80.7,0,11780.66,5.4,1
sim-003310,6,group_b,40453.97,0.0854,67.4,1,11854.05,3.0,0
sim-003311,6,group_b,16302.2,0.48,53.5,2,39918.79,3.3,0
sim-003312,6,group_a,26752.09,0.1062,192.0,0,18094.08,4.3,0
sim-003313,6,group_b,16048.8,0.3821,62.0,1,5946.28,1.6,1
sim-003314,6,group_a,28647.7,0.2963,187.4,1,8870.43,10.7,1
sim-003315,6,group_a,61382.02,0.2886,65.9,1,3477.4,19.2,0
sim-003316,6,group_b,22557.69,0.1939,118.6,0,11631.02,3.4,0
sim-003317,6,group_a,49877.59,0.3663,127.9,2,6160.11,8.0,0
sim-003318,6,group_a,122823.86,0.2134,44.6,0,19671.22,2.5,0
sim-003319,6,group_a,68356.1,0.2651,81.0,1,11442.22,9.7,0
sim-003320,6,group_a,39264.48,0.2926,113.8,1,6387.74,12.5,0
sim-003321,6,group_a,53238.79,0.4895,19.3,1,8467.73,7.4,1
sim-003322,6,group_b,20883.89,0.4051,99.7,0,13987.02,1.2,1
sim-003323,6,group_b,19171.23,0.0699,91.3,1,12095.85,7.3,0
sim-003324,6,group_b,37573.46,0.5456,87.9,2,5717.43,3.7,0
sim-003325,6,group_b,43888.89,0.4083,41.7,1,16381.86,11.4,0
sim-003326,6,group_a,58785.46,0.658,17.4,1,2669.06,8.7,1
sim-003327,6,group_b,29234.94,0.1504,51.7,2,4051.15,7.9,0
sim-003328,6,group_a,40264.53,0.0833,52.2,2,7871.28,7.9,0
sim-003329,6,group_a,39688.9,0.1989,90.9,1,6612.91,7.5,0
sim-003330,6,group_b,35130.13,0.3533,45.8,1,9334.27,6.4,1
sim-003331,6,group_a,36010.31,0.0833,95.3,0,4580.34,9.6,0
sim-003332,6,group_a,25926.58,0.1638,18.7,2,5618.13,7.3,0
sim-003333,6,group_a,41750.93,0.3601,100.6,2,4717.62,10.0,0
sim-003334,6,group_a,40292.51,0.0223,49.7,0,4543.81,7.4,0
sim-003335,6,group_a,30859.35,0.2351,76.8,1,7727.98,13.0,0
sim-003336,6,group_a,49100.53,0.3656,34.6,2,4773.61,0.6,1
sim-003337,6,group_b,57164.55,0.2834,87.0,2,6376.5,8.7,0
sim-003338,6,group_a,49340.38,0.171,69.6,0,6492.59,6.1,0
sim-003339,6,group_a,23960.78,0.3794,83.2,1,8030.9,1.2,0
sim-003340,6,group_a,38709.92,0.0432,153.4,0,3455.93,8.7,0
sim-003341,6,group_b,25316.17,0.6512,50.1,1,9920.88,4.9,0
sim-003342,6,group_a,38659.7,0.1657,34.1,3,5863.43,2.0,0
sim-003343,6,group_a,25357.62,0.0657,75.2,4,9408.86,11.7,0
sim-003344,6,group_a,63475.46,0.3728,46.0,1,7467.68,8.6,0
sim-003345,6,group_b,51585.67,0.5652,61.1,2,9478.06,3.5,0
sim-003346,6,group_b,60249.86,0.4528,63.2,2,8960.69,6.4,0
sim-003347,6,group_b,57741.03,0.2083,175.7,1,19390.79,7.2,0
sim-003348,6,group_b,33135.09,0.6246,55.0,0,3857.19,2.7,0
sim-003349,6,group_a,31046.58,0.2511,108.6,1,19145.47,4.3,0
sim-003350,6,group_a,77151.32,0.6155,19.4,0,14919.93,4.1,1
sim-003351,6,group_a,34636.03,0.1921,52.9,1,6806.85,3.7,0
sim-003352,6,group_a,21016.77,0.6739,65.2,0,11904.47,6.7,0
sim-003353,6,group_a,56677.7,0.3849,56.2,1,24223.23,2.2,0
sim-003354,6,group_a,39434.08,0.751,63.1,3,4011.1,7.3,1
sim-003355,6,group_a,69877.33,0.2713,41.0,2,9061.2,4.1,0
sim-003356,6,group_a,41111.67,0.3136,105.2,0,4607.62,1.6,1
sim-003357,6,group_a,36812.74,0.2086,44.1,2,9752.32,3.3,1
sim-003358,6,group_b,70472.0,0.2411,36.6,1,13233.9,5.2,0
sim-003359,6,group_b,19454.7,0.0357,73.8,0,4941.85,9.8,1
sim-003360,6,group_a,29031.82,0.1056,83.9,0,6139.68,3.7,0
sim-003361,6,group_a,25573.39,0.184,64.5,0,7962.12,8.5,0
sim-003362,6,group_b,14765.76,0.2107,34.4,1,12944.35,4.9,0
sim-003363,6,group_b,53569.44,0.3497,112.2,1,13959.81,7.5,0
sim-003364,6,group_a,29374.56,0.2678,68.4,2,10550.5,9.5,1
sim-003365,6,group_a,54298.65,0.0485,62.4,0,9523.59,5.1,0
sim-003366,6,group_b,43713.68,0.1628,65.8,0,8316.6,1.4,0
sim-003367,6,group_b,47906.18,0.0889,138.9,0,13084.61,4.5,0
sim-003368,6,group_a,30660.55,0.2613,37.7,1,10778.68,9.7,0
sim-003369,6,group_a,26930.53,0.0962,105.7,1,12032.38,1.4,0
sim-003370,6,group_b,38549.54,0.0743,32.6,2,9191.4,3.9,0
sim-003371,6,group_a,54614.28,0.1237,84.7,0,4366.82,10.8,0
sim-003372,6,group_b,36346.0,0.4107,33.8,3,4634.18,3.5,1
sim-003373,6,group_a,27644.63,0.4963,121.0,2,10536.73,7.0,0
sim-003374,6,group_a,22435.78,0.2911,84.3,0,6498.54,4.6,0
sim-003375,6,group_a,40447.03,0.6075,20.6,2,10443.44,3.7,0
sim-003376,6,group_a,29415.93,0.1155,88.6,2,6592.11,14.3,0
sim-003377,6,group_b,36021.42,0.6226,68.3,1,5568.77,10.4,0
sim-003378,6,group_a,33580.91,0.138,25.2,2,11712.48,7.6,0
sim-003379,6,group_b,30802.13,0.1542,153.6,0,4240.13,11.2,0
sim-003380,6,group_a,41998.85,0.2765,68.0,0,10944.13,2.2,0
sim-003381,6,group_b,46858.69,0.285,73.5,0,6802.49,3.9,1
sim-003382,6,group_b,84746.28,0.1002,60.7,0,5605.15,6.9,0
sim-003383,6,group_a,51039.06,0.2087,76.1,0,6684.83,2.9,0
sim-003384,6,group_a,72500.34,0.3581,38.5,3,8759.62,8.7,1
sim-003385,6,group_b,26322.72,0.6298,34.4,2,19691.93,10.0,1
sim-003386,6,group_a,18950.83,0.474,69.7,1,10413.85,0.9,0
sim-003387,6,group_b,36898.98,0.2212,26.3,0,14144.88,1.1,1
sim-003388,6,group_a,53229.68,0.2864,54.3,2,11682.41,5.9,0
sim-003389,6,group_a,49835.75,0.5056,36.5,2,9019.39,8.4,0
sim-003390,6,group_a,61745.74,0.3591,11.5,0,6650.99,2.3,0
sim-003391,6,group_b,12792.97,0.1948,44.1,0,6642.16,3.4,0
sim-003392,6,group_b,62833.92,0.2697,116.8,1,7412.18,4.7,0
sim-003393,6,group_a,42740.16,0.5883,78.2,3,13779.96,3.0,0
sim-003394,6,group_b,19409.43,0.1593,125.3,0,26053.7,11.3,0
sim-003395,6,group_b,50306.12,0.5503,47.2,1,6912.26,4.2,1
sim-003396,6,group_a,39862.16,0.3913,96.1,0,9088.25,6.6,1
sim-003397,6,group_a,43569.66,0.123,108.4,0,8500.4,6.5,0
sim-003398,6,group_b,56479.09,0.228,26.8,2,6656.71,5.5,1
sim-003399,6,group_b,44476.47,0.4789,47.1,3,3037.89,2.4,1
sim-003400,6,group_a,19998.52,0.4382,90.6,3,16554.1,15.3,0
sim-003401,6,group_b,34958.92,0.3263,52.5,5,10700.12,1.3,1
sim-003402,6,group_a,18818.37,0.242,37.3,2,10959.29,3.5,0
sim-003403,6,group_b,48757.09,0.3862,179.3,0,6315.95,9.0,0
sim-003404,6,group_b,66779.24,0.0559,21.8,1,11341.07,13.9,0
sim-003405,6,group_b,22039.47,0.5325,41.2,2,4608.13,7.6,1
sim-003406,6,group_a,28000.71,0.568,52.7,2,9525.43,6.2,1
sim-003407,6,group_a,25627.08,0.2533,62.7,0,4902.29,0.6,0
sim-003408,6,group_a,30679.8,0.3761,60.3,0,5004.48,3.6,0
sim-003409,6,group_a,44144.24,0.1329,54.4,0,7935.62,3.6,0
sim-003410,6,group_b,30819.75,0.4547,50.3,2,6957.82,9.7,1
sim-003411,6,group_a,48828.17,0.1342,48.6,0,18271.09,5.7,1
sim-003412,6,group_a,58073.2,0.347,80.5,4,3472.96,1.1,1
sim-003413,6,group_a,58967.33,0.1542,60.3,3,10606.9,18.1,0
sim-003414,6,group_a,23210.59,0.4538,29.6,1,13881.89,6.3,1
sim-003415,6,group_a,66442.36,0.5124,59.1,1,5804.9,6.9,0
sim-003416,6,group_b,68716.89,0.1979,72.6,2,7060.62,4.0,0
sim-003417,6,group_b,71262.5,0.4254,206.0,1,11653.0,6.6,1
sim-003418,6,group_a,34742.46,0.1887,51.9,0,5131.23,2.9,0
sim-003419,6,group_b,27071.21,0.1351,94.1,1,8208.96,4.1,0
sim-003420,6,group_b,24553.72,0.4328,104.6,0,7615.32,1.8,0
sim-003421,6,group_a,23371.03,0.3638,53.6,0,9814.66,4.9,0
sim-003422,6,group_b,37306.02,0.2176,108.7,0,8809.18,7.3,1
sim-003423,6,group_a,53002.68,0.1997,95.4,2,7730.93,2.7,0
sim-003424,6,group_a,64263.98,0.1421,100.3,0,7962.35,3.6,0
sim-003425,6,group_a,30274.65,0.4326,43.3,1,6515.24,2.6,0
sim-003426,6,group_a,36524.95,0.4549,175.8,2,12085.64,3.2,0
sim-003427,6,group_b,35533.86,0.3157,94.2,3,8988.46,1.9,0
sim-003428,6,group_b,28429.49,0.2051,36.8,1,8667.0,1.4,0
sim-003429,6,group_b,50564.99,0.2062,53.8,0,17517.42,6.2,0
sim-003430,6,group_a,43234.59,0.1944,76.1,0,12236.67,9.6,1
sim-003431,6,group_a,39401.76,0.2544,77.0,1,6257.29,7.3,0
sim-003432,6,group_b,43152.18,0.3935,93.6,2,24250.23,7.4,1
sim-003433,6,group_a,48073.65,0.2265,85.9,1,6695.25,8.8,0
sim-003434,6,group_a,47871.88,0.2638,45.6,2,29881.85,3.4,1
sim-003435,6,group_a,26103.75,0.1808,116.7,1,1459.2,1.8,0
sim-003436,6,group_a,54092.89,0.0451,120.8,0,6345.83,3.8,0
sim-003437,6,group_a,41326.27,0.201,89.0,0,7702.04,11.0,0
sim-003438,6,group_a,30929.36,0.5795,101.9,0,7449.86,3.7,0
sim-003439,6,group_b,40961.03,0.1242,55.1,1,7040.6,1.6,0
sim-003440,6,group_a,42902.29,0.3174,47.4,0,10502.78,10.0,0
sim-003441,6,group_a,58474.68,0.1662,53.7,0,6258.0,5.6,1
sim-003442,6,group_a,23923.45,0.2935,132.1,3,8485.33,3.5,0
sim-003443,6,group_a,64763.24,0.0886,56.5,0,9518.84,2.4,0
sim-003444,6,group_b,37486.26,0.2961,7.3,1,40694.15,12.9,0
sim-003445,6,group_a,30013.89,0.5304,70.7,3,18086.6,7.7,1
sim-003446,6,group_b,29630.56,0.1552,49.5,1,11097.98,7.2,1
sim-003447,6,group_b,24377.74,0.2703,28.7,0,17054.21,1.5,1
sim-003448,6,group_a,17868.88,0.3186,44.1,0,2729.18,10.2,0
sim-003449,6,group_b,49340.87,0.1403,59.7,1,3882.69,1.0,0
sim-003450,6,group_b,85303.63,0.1253,81.2,2,7327.96,7.5,1
sim-003451,6,group_a,18818.61,0.1383,98.7,1,4765.49,3.1,1
sim-003452,6,group_a,24904.91,0.2783,28.4,2,10741.96,3.5,0
sim-003453,6,group_a,50902.38,0.0857,78.2,0,12717.59,4.3,0
sim-003454,6,group_b,36418.51,0.606,32.3,1,7338.16,4.9,1
sim-003455,6,group_b,52704.5,0.3902,38.6,1,5527.02,8.2,0
sim-003456,6,group_b,35570.69,0.5331,91.8,0,16252.94,5.9,1
sim-003457,6,group_b,29089.61,0.4494,37.3,4,3204.25,1.1,1
sim-003458,6,group_a,33763.86,0.1526,62.3,0,7024.99,14.5,0
sim-003459,6,group_b,13650.38,0.3763,47.1,1,4920.57,2.2,1
sim-003460,6,group_a,22965.23,0.2914,92.4,1,7920.94,2.4,0
sim-003461,6,group_b,55286.13,0.3437,82.2,1,6822.6,2.0,1
sim-003462,6,group_a,61242.58,0.3174,78.1,1,7353.62,10.9,0
sim-003463,6,group_a,67009.5,0.4135,40.0,3,9341.44,3.8,0
sim-003464,6,group_b,44674.81,0.6328,70.3,4,21385.6,3.4,1
sim-003465,6,group_b,14392.34,0.5545,84.8,2,13971.75,13.2,0
sim-003466,6,group_b,28432.76,0.0969,56.4,2,6983.49,5.6,0
sim-003467,6,group_a,64754.3,0.2658,39.3,0,6229.21,2.0,0
sim-003468,6,group_a,73400.26,0.4397,63.3,0,10064.34,0.3,1
sim-003469,6,group_b,65795.85,0.2765,63.1,1,3778.4,20.6,0
sim-003470,6,group_a,33616.56,0.1648,125.2,1,2804.81,7.3,0
sim-003471,6,group_a,21444.81,0.4465,68.5,3,8732.9,5.6,1
sim-003472,6,group_a,36495.15,0.4717,55.5,0,7717.3,8.8,0
sim-003473,6,group_a,37354.88,0.5247,62.5,1,16474.64,0.9,0
sim-003474,6,group_a,71649.2,0.2507,48.5,0,7540.9,2.9,0
sim-003475,6,group_a,40850.42,0.5039,44.5,0,12134.16,4.3,0
sim-003476,6,group_b,37384.3,0.2586,55.3,2,10326.45,5.3,1
sim-003477,6,group_b,38287.09,0.1859,58.4,0,8026.05,9.1,0
sim-003478,6,group_b,43911.9,0.7585,53.3,2,4643.11,6.7,1
sim-003479,6,group_a,48296.04,0.3229,45.0,0,7871.22,5.4,0
sim-003480,6,group_a,27383.45,0.0372,132.5,0,4514.02,12.4,0
sim-003481,6,group_b,23808.54,0.1721,46.9,3,5711.53,1.9,1
sim-003482,6,group_b,66014.82,0.2563,114.0,0,4240.27,4.7,0
sim-003483,6,group_a,18634.36,0.3383,56.4,4,14896.96,14.0,0
sim-003484,6,group_b,73854.63,0.2077,42.9,0,7647.16,2.4,0
sim-003485,6,group_b,16639.17,0.4335,50.4,2,4903.02,14.2,1
sim-003486,6,group_b,29041.84,0.4907,27.2,1,4364.81,5.7,0
sim-003487,6,group_b,55836.25,0.55,72.5,2,13289.91,9.2,1
sim-003488,6,group_a,37128.63,0.4272,100.6,1,11841.69,3.8,0
sim-003489,6,group_a,21355.82,0.2045,77.5,0,4253.42,13.8,0
sim-003490,6,group_b,44404.67,0.2834,67.2,1,10827.36,12.1,0
sim-003491,6,group_a,38182.85,0.2585,187.0,0,5932.39,1.3,0
sim-003492,6,group_b,33903.03,0.5363,41.0,0,11946.92,3.3,0
sim-003493,6,group_b,28565.43,0.3373,107.8,1,3726.37,5.7,0
sim-003494,6,group_a,36587.63,0.1485,80.4,1,8121.77,5.7,0
sim-003495,6,group_b,29073.81,0.2253,29.5,2,9588.63,11.9,0
sim-003496,6,group_b,103208.21,0.3522,45.7,1,17428.22,3.5,0
sim-003497,6,group_b,33563.44,0.1923,40.8,0,5653.81,6.9,1
sim-003498,6,group_a,31730.13,0.1521,89.8,0,4926.65,6.8,0
sim-003499,6,group_b,29569.92,0.2093,68.5,1,4419.86,14.9,0
sim-003500,7,group_a,79246.57,0.2038,58.7,1,5147.66,4.8,0
sim-003501,7,group_a,18874.97,0.2259,50.9,1,15420.79,5.3,0
sim-003502,7,group_a,43693.81,0.43,19.5,2,4875.03,8.7,0
sim-003503,7,group_b,33979.01,0.1404,87.3,0,9198.87,1.3,0
sim-003504,7,group_b,20664.49,0.3814,153.6,2,9136.6,15.2,1
sim-003505,7,group_a,26635.17,0.2617,114.5,0,4507.15,3.3,0
sim-003506,7,group_a,42921.18,0.3755,65.8,0,10471.23,1.0,1
sim-003507,7,group_b,26133.02,0.5923,110.9,2,12706.31,25.1,0
sim-003508,7,group_b,41898.98,0.3961,84.2,1,6118.02,15.9,0
sim-003509,7,group_a,77671.55,0.1883,11.7,1,7295.3,6.1,0
sim-003510,7,group_b,40362.33,0.3719,135.1,2,6653.56,9.8,0
sim-003511,7,group_b,20404.79,0.2899,25.2,0,4463.24,1.0,0
sim-003512,7,group_b,26326.88,0.3697,61.5,0,9905.1,2.6,0
sim-003513,7,group_b,33327.21,0.1207,141.6,1,7865.34,3.4,0
sim-003514,7,group_b,32404.78,0.1696,33.2,1,8924.06,2.5,0
sim-003515,7,group_b,40048.47,0.55,65.9,0,2707.89,9.3,0
sim-003516,7,group_b,42839.94,0.2459,56.6,2,9598.88,9.9,0
sim-003517,7,group_a,77716.41,0.1423,42.7,0,15324.27,7.2,0
sim-003518,7,group_a,37512.81,0.5108,136.3,0,5960.84,7.1,0
sim-003519,7,group_b,23157.6,0.2051,42.7,1,5173.59,6.6,0
sim-003520,7,group_a,60998.14,0.2111,56.7,1,11553.03,5.3,0
sim-003521,7,group_b,63861.4,0.2262,57.4,0,4327.29,10.3,0
sim-003522,7,group_a,41424.43,0.4598,52.3,1,2346.49,1.3,0
sim-003523,7,group_a,33877.77,0.1773,52.1,3,8749.1,6.6,1
sim-003524,7,group_a,48799.21,0.1733,36.9,1,5970.82,3.0,0
sim-003525,7,group_a,34384.0,0.0812,49.3,1,11044.76,6.1,1
sim-003526,7,group_a,15844.89,0.3793,133.3,0,8321.33,7.5,1
sim-003527,7,group_a,47603.39,0.2165,68.0,1,11190.51,7.5,0
sim-003528,7,group_b,54652.25,0.2803,62.1,0,8619.06,9.8,1
sim-003529,7,group_a,68820.48,0.1538,101.4,0,12265.25,6.1,0
sim-003530,7,group_a,27641.72,0.2054,52.8,1,38791.26,9.1,0
sim-003531,7,group_a,41315.35,0.1687,23.9,1,6543.62,3.2,0
sim-003532,7,group_a,41692.47,0.3328,95.0,0,7337.42,5.2,0
sim-003533,7,group_a,38943.25,0.289,35.7,1,4615.91,8.0,1
sim-003534,7,group_b,39428.32,0.1239,50.5,0,7110.5,6.5,0
sim-003535,7,group_b,38162.06,0.6053,27.3,1,8075.38,12.8,0
sim-003536,7,group_a,41065.96,0.3968,39.9,1,6589.51,0.4,0
sim-003537,7,group_b,51281.54,0.3835,39.8,0,8438.63,1.4,0
sim-003538,7,group_a,62725.34,0.3457,72.6,1,8574.04,0.8,0
sim-003539,7,group_a,27346.41,0.1154,24.4,0,9095.07,8.5,0
sim-003540,7,group_b,34948.59,0.1591,102.1,1,6545.76,10.9,1
sim-003541,7,group_a,31461.02,0.0383,52.8,0,3608.7,4.0,0
sim-003542,7,group_b,29626.3,0.2208,55.6,0,11335.13,8.6,0
sim-003543,7,group_a,19058.47,0.456,61.2,1,6852.11,3.0,0
sim-003544,7,group_a,37955.64,0.6144,28.6,2,11831.7,5.7,1
sim-003545,7,group_a,45950.25,0.1216,85.6,0,6661.91,6.1,0
sim-003546,7,group_a,35202.0,0.1597,83.6,0,3991.92,3.0,0
sim-003547,7,group_b,37430.37,0.2498,83.3,2,6866.22,4.0,1
sim-003548,7,group_a,44790.15,0.4479,32.9,1,3121.41,4.7,0
sim-003549,7,group_b,67959.71,0.346,34.4,1,4967.5,4.4,0
sim-003550,7,group_b,31498.62,0.1574,65.6,0,6901.7,3.9,0
sim-003551,7,group_a,22969.51,0.096,47.5,1,4354.2,5.1,0
sim-003552,7,group_a,36171.08,0.0954,56.4,1,7172.9,11.0,0
sim-003553,7,group_a,82875.58,0.1322,50.3,3,4990.14,13.1,0
sim-003554,7,group_a,23073.08,0.0584,129.0,1,10681.4,2.1,0
sim-003555,7,group_b,49367.96,0.2743,84.0,1,2952.2,6.4,0
sim-003556,7,group_a,61103.45,0.3669,38.9,1,9163.17,10.0,1
sim-003557,7,group_b,13911.56,0.2792,57.4,1,7519.94,18.0,0
sim-003558,7,group_b,44635.89,0.5443,36.0,1,5603.01,2.6,0
sim-003559,7,group_a,48408.59,0.4024,48.9,2,7320.1,5.6,0
sim-003560,7,group_b,33581.12,0.604,53.1,0,9651.5,7.2,0
sim-003561,7,group_a,28638.17,0.1009,44.2,1,2411.04,7.2,0
sim-003562,7,group_b,29316.97,0.0115,63.4,0,10848.3,6.4,0
